"Actual","Predicted"
3.025,2.35127584568842
4.799,2.3838538565878
2.736,2.56435316900037
0,2.6627911264853
2.161,2.58819519972784
2.944,2.50174137157468
4.868,2.54779176018969
1.538,2.43809453643996
0,2.45629603065784
2.302,2.39561549717216
3.371,2.43061459752479
2.711,2.25331764702078
2.043,2.44523807818254
2.074,2.65159236161434
0,2.13808437244489
3.131,2.7484508833951
0,0.957365013960362
2.609,2.63436415037265
3.28,2.37766429550775
0,2.35262989031262
4.015,2.51728622651876
4.478,2.38975115921605
2.864,2.35422195525907
2.809,2.52122549034344
0,2.38574120766042
4.511,2.39497195693829
0,2.47911025729681
3.23,2.49823959174765
4.1,2.14966569722
4.749,2.61147512947373
0,2.11057750456885
2.893,2.21965880492037
4.682,2.81953813376329
2.682,2.48955154983504
0,1.71895443519668
2.008,2.54630157125043
4.237,2.39043342810462
4.931,1.66909185933826
0,2.56913851952006
1.401,2.43050002605854
0,2.00411204990889
0,2.6810974998945
2.806,2.69517914752627
2.13,1.77411547472601
4.948,2.34279572564751
1.784,2.73293704202202
0,2.59309345840086
4.746,2.21486659615287
1.443,2.4293293321176
2.761,2.88792903429639
3.095,2.29610520495432
3.291,2.67266553724899
4.266,2.6142240401533
4.092,2.45099172703081
4.871,2.46284579886983
3.727,2.53736927016627
0,2.59975579157459
2.285,2.47578246485562
3.558,1.92889157380087
1.331,1.95389205575502
4.503,2.22489830874696
2.793,2.52019742076653
1.906,2.34657437328879
4.361,2.68389767143419
3.37,2.0679895360969
0,2.86648668835843
4.883,2.41691422101937
4.139,1.97478175821356
0,2.50655548653927
3.631,2.46520680644569
0,2.33968965232307
2.027,2.40909949972286
2.044,1.04641521718339
4.072,2.19266082400169
2.647,2.15176250159734
1.273,2.66294125717369
3.612,2.49866926277077
0,2.23418833477546
3.385,2.49693400813917
4.871,2.72018714905863
0,2.51953438834252
3.027,2.90097215363786
2.372,2.37283462784591
0,2.33406046473577
3.709,2.67405559508541
4.234,2.48897917281824
3.884,2.6894899921133
0,1.42095801371854
0,2.76179349991114
3.901,2.41176081743182
3.518,2.68316901459801
4.466,2.54873699389367
0,2.43202019936059
0,2.16237346950058
0,2.49023424170618
2.668,2.54934981486387
2.033,2.38553320656792
4.246,2.40048732848736
2.421,1.11823972772293
2.576,1.35907005860564
1.456,1.52326516355987
4.123,2.88282196254664
4.294,2.58507900383828
3.088,2.36245879123548
4.857,2.05674178085981
0,2.00641151589851
1.661,2.7397599541006
3.418,2.67690286375455
0,2.80490102481732
2.679,2.13868465742927
2.001,1.79889053125188
2.693,2.67387637038897
0,2.77692549813512
4.153,2.25478789626939
1.241,2.81916942370784
0,2.57107202145578
4.525,2.09752430145783
0,2.58596257454464
2.917,2.97330958401835
0,2.3782414222008
0,1.88555408155087
0,1.59781093861926
1.996,2.48737409209364
4.875,2.29933101038272
3.796,2.61753708952512
2.038,2.44831389149151
2.841,2.39491131600906
0,1.67738544655034
0,2.5421552590771
2.378,2.41851276950971
3.87,2.44786521921112
0,-2.24445636962945
2.194,2.64312989903514
3.847,1.3030651470291
3.658,2.31278853218335
1.591,2.42849742290256
2.669,2.11496706938761
2.865,2.45258503414564
2.281,2.14005912749016
2.283,2.53767806655226
0,2.24818934064588
0,2.18730549735012
2.996,2.80039764530873
